id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
435_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_468	C19H33N3O13	[M + H]+	C19H33N3O13	Carbohydrates	0.8122206330299377	Polyols	0.2822379767894745	Amino cyclitols	0.6503215432167053	2-deoxystreptamine aminoglycosides	0.9941872358322144	Aminosaccharides	0.993341863155365	Carbohydrates and carbohydrate conjugates	0.9986616373062134	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Aminocyclitol glycosides; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 2-deoxystreptamine aminoglycosides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468
436_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_469	C24H30O11	[M + Na]+	C24H30O11	Terpenoids	0.8866258859634399	Phenylpropanoids (C6-C3)	0.44360509514808655	Cinnamic acids and derivatives	0.4901900291442871	Terpene glycosides	0.7726972103118896			Terpene glycosides	0.7726972103118896	Prenol lipids	0.7312519550323486	Lipids and lipid-like molecules	0.9988144636154175	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	469
437_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_472	C34H37N3O9	[M + Na]+	C34H37N3O9	Polyketides	0.8101586103439331	Oligopeptides	0.3156944215297699	Depsipeptides	0.5242687463760376	Alpha amino acids and derivatives	0.6982443928718567	Amino acids and derivatives	0.7883830666542053	Amino acids, peptides, and analogues	0.7768683433532715	Carboxylic acids and derivatives	0.9823998212814331	Organic acids and derivatives	0.9845501780509949	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Lactones; Alpha amino acids and derivatives; Macrolactams; Ketones; Alkyl aryl ethers; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Gamma butyrolactones; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Coumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	472
439_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_474	C15H18O8	[M - H2O + H]+	C15H16O7	Shikimates and Phenylpropanoids	0.7885575294494629	Phenylpropanoids (C6-C3)	0.40412041544914246	Cinnamic acids and derivatives	0.6047196388244629	Pyranones and derivatives	0.19992229342460632			Pyranones and derivatives	0.19992229342460632	Pyrans	0.3453831076622009	Organoheterocyclic compounds	0.9873877167701721	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Dioxolanes; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; 1,3-dioxolanes; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	474
440_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_475	C15H18O8	[M + H]+	C15H18O8	Shikimates and Phenylpropanoids	0.9907553791999817	Phenylpropanoids (C6-C3)	0.6779593229293823	Simple phenolic acids	0.6174845695495605	Phenolic glycosides	0.7402343153953552	Glycosyl compounds	0.2751469016075134	Carbohydrates and carbohydrate conjugates	0.9677225351333618	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Polyols; Phenol ethers; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	475
441_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_477	C20H22O5	[M - H2O + H]+	C20H20O4	Shikimates and Phenylpropanoids	0.998372495174408	Diarylheptanoids	0.9249857664108276	Linear diarylheptanoids	0.7997357845306396	Linear diarylheptanoids	0.5467545986175537			Linear diarylheptanoids	0.5467545986175537	Diarylheptanoids	0.7000834345817566	Phenylpropanoids and polyketides	0.9368316531181335	Organic compounds; Lipids and lipid-like molecules; Styrenes; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Acryloyl compounds; Organooxygen compounds; Enones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylheptanoids; Linear diarylheptanoids; Alpha,beta-unsaturated carbonyl compounds; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	477
442_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_478	C27H34O13	[M + Na]+	C27H34O13	Shikimates and Phenylpropanoids	0.9967465400695801	Lignans	0.8909436464309692	Neolignans	0.6034790277481079	Lignan glycosides	0.8445346355438232					Lignan glycosides	0.8445346355438232	Lignans, neolignans and related compounds	0.8455775380134583	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzofurans; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 2-arylbenzofuran flavonoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	478
443_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_479	C29H37NO14	[M + H]+	C29H37NO14	Alkaloids	0.9231399893760681	Tyrosine alkaloids	0.6823462843894958	Isoquinoline alkaloids	0.29804879426956177	Phenolic glycosides	0.7213578224182129	Glycosyl compounds	0.9976835250854492	Carbohydrates and carbohydrate conjugates	0.9994741082191467	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Organic salts; Aralkylamines; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	479
445_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_481	C22H32O10	[M + H]+	C22H32O10	Terpenoids	0.964360237121582	Apocarotenoids	0.812556266784668	Apocarotenoids(ε-)	0.3696555495262146	Alkyl glycosides	0.6942527294158936	Alkyl glycosides	0.6942527294158936	Fatty acyl glycosides	0.6201504468917847	Fatty Acyls	0.7983417510986328	Lipids and lipid-like molecules	0.9575022459030151	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Monocyclic monoterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	481
446_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_482	C22H32O10	[M + Na]+	C22H32O10	Terpenoids	0.9393777847290039	Sesquiterpenoids	0.746730387210846	Elemane sesquiterpenoids	0.26643913984298706	Terpene glycosides	0.7356784343719482			Terpene glycosides	0.7356784343719482	Prenol lipids	0.8503938317298889	Lipids and lipid-like molecules	0.8302360773086548	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	482
447_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_483	C14H18O8	[M - H2O + H]+	C14H16O7	Shikimates and Phenylpropanoids	0.9980243444442749	Phenolic acids (C6-C1)	0.9831642508506775	Simple phenolic acids	0.9534347653388977	Hydrolyzable tannins	0.871853232383728			Hydrolyzable tannins	0.871853232383728	Tannins	0.7570998668670654	Phenylpropanoids and polyketides	0.14587180316448212	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Sugar acids and derivatives; Tannins; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Hydrolyzable tannins; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Phenoxy compounds; Chemical entities	483
448_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_484	C15H16O7	[M + H]+	C15H16O7	Shikimates and Phenylpropanoids	0.9696969985961914	Phenylpropanoids (C6-C3)	0.8297659158706665	Cinnamic acids and derivatives	0.7189186215400696	Coumaric acids and derivatives	0.8640161156654358	Coumaric acids and derivatives	0.8640161156654358	Hydroxycinnamic acids and derivatives	0.7156488299369812	Cinnamic acids and derivatives	0.8169454336166382	Phenylpropanoids and polyketides	0.8766046762466431	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Styrenes; Lactones; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	484
449_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_485	C19H37N5O7	[M + Na]+	C19H37N5O7	Alkaloids	0.7895297408103943	Aminosugars and aminoglycosides	0.3579152822494507	Aminoglycosides	0.46601471304893494	Glycosyl compounds	0.5865665674209595	Glycosyl compounds	0.5865665674209595	Carbohydrates and carbohydrate conjugates	0.9787598252296448	Organooxygen compounds	0.9999926090240479	Organic oxygen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Amines; Primary amines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	485
450_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_486	C10H10O4	[M - H2O + H]+	C10H8O3	Shikimates and Phenylpropanoids	0.9989523887634277	Phenylpropanoids (C6-C3)	0.9995328187942505	Cinnamic acids and derivatives	0.999800980091095	Coumaric acids and derivatives	0.9855683445930481	Coumaric acids and derivatives	0.9855683445930481	Hydroxycinnamic acids and derivatives	0.9935640692710876	Cinnamic acids and derivatives	0.9662618637084961	Phenylpropanoids and polyketides	0.9862149357795715	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	486
451_0bfaeea3f91a314c1b0296ca0294e0acab4f226c_sirius_487	C16H20O9	[M - H2O + H]+	C16H18O8	Shikimates and Phenylpropanoids	0.9925926327705383	Phenylpropanoids (C6-C3)	0.9707661867141724	Cinnamic acids and derivatives	0.9649938941001892	Coumaric acids and derivatives	0.9026702046394348	Coumaric acids and derivatives	0.9026702046394348	Hydroxycinnamic acids and derivatives	0.8546141386032104	Cinnamic acids and derivatives	0.8887903690338135	Phenylpropanoids and polyketides	0.9828040599822998	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	487
